x,t,a,l,lp,n
 -2.60000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.07007934
 -2.08000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.11029514
 -1.56000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.17313301
 -1.04000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.27111686
 -0.52000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.42363825
  0.00000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.59200038
  0.52000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.67189127
  1.04000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.67451246
  1.56000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.67547068
  2.08000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.67505868
  2.60000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.67350307
  3.12000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.67096344
  3.64000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.66753736
  4.16000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.66326899
  4.68000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.65815877
  5.20000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.65217223
  5.72000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.64524671
  6.24000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.63729561
  6.76000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.62821020
  7.28000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.61785941
  7.80000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.60608805
  8.32000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.59271363
  8.84000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.57752211
  9.36000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.56026251
  9.88000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.54064031
 10.40000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.51830944
 10.92000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.49286259
 11.44000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.46381950
 11.96000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.43061276
 12.48000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.39257055
 13.00000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.34889565
 13.52000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.29863986
 14.04000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.24067263
 14.56000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.17364273
 15.08000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.09593107
 15.60000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.02722969
 16.12000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.00000000
 16.64000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.00000000
 17.16000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.00000000
 17.68000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.00000000
 18.20000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.00000000
 18.72000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.00000000
 19.24000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.00000000
 19.76000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.00000000
 20.28000000,  0.07500000,  1.00000000,  0.98500000,  0.98520000,  0.00000000
 -5.20000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00705712
 -4.68000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.01125804
 -4.16000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.01790239
 -3.64000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.02837959
 -3.12000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.04485306
 -2.60000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.07068478
 -2.08000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.11109137
 -1.56000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.17415820
 -1.04000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.27240773
 -0.52000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.42522630
  0.00000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.59370927
  0.52000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.67329880
  1.04000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.67545656
  1.56000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.67607661
  2.08000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.67542995
  2.60000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.67371978
  3.12000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.67108367
  3.64000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.66760064
  4.16000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.66330051
  4.68000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.65817360
  5.20000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.65217880
  5.72000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.64524945
  6.24000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.63729668
  6.76000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.62821059
  7.28000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.61785955
  7.80000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.60608810
  8.32000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.59271364
  8.84000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.57752211
  9.36000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.56026251
  9.88000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.54064031
 10.40000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.51830944
 10.92000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.49286259
 11.44000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.46381950
 11.96000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.43061276
 12.48000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.39257055
 13.00000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.34889565
 13.52000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.29863986
 14.04000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.24067263
 14.56000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.17364273
 15.08000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.09593107
 15.60000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.02722969
 16.12000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00000000
 16.64000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00000000
 17.16000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00000000
 17.68000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00000000
 18.20000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00000000
 18.72000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00000000
 19.24000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00000000
 19.76000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00000000
 20.28000000,  0.07600000,  1.00000000,  0.98480000,  0.98500000,  0.00000000
 -5.20000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00716998
 -4.68000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.01141841
 -4.16000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.01812700
 -3.64000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.02868916
 -3.12000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.04527225
 -2.60000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.07124166
 -2.08000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.11181620
 -1.56000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.17508146
 -1.04000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.27355744
 -0.52000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.42662475
  0.00000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.59519695
  0.52000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.67450786
  1.04000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.67625459
  1.56000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.67658048
  2.08000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.67573361
  2.60000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.67389409
  3.12000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.67117878
  3.64000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.66764986
  4.16000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.66332463
  4.68000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.65818476
  5.20000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.65218367
  5.72000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.64525144
  6.24000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.63729745
  6.76000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.62821086
  7.28000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.61785964
  7.80000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.60608812
  8.32000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.59271365
  8.84000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.57752211
  9.36000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.56026251
  9.88000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.54064031
 10.40000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.51830944
 10.92000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.49286259
 11.44000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.46381950
 11.96000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.43061276
 12.48000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.39257055
 13.00000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.34889565
 13.52000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.29863986
 14.04000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.24067263
 14.56000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.17364273
 15.08000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.09593107
 15.60000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.02722969
 16.12000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00000000
 16.64000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00000000
 17.16000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00000000
 17.68000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00000000
 18.20000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00000000
 18.72000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00000000
 19.24000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00000000
 19.76000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00000000
 20.28000000,  0.07700000,  1.00000000,  0.98460000,  0.98480000,  0.00000000
 -5.20000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00727789
 -4.68000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.01157063
 -4.16000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.01833847
 -3.64000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.02897805
 -3.12000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.04565974
 -2.60000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.07175129
 -2.08000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.11247260
 -1.56000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.17590853
 -1.04000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.27457594
 -0.52000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.42784965
  0.00000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.59648518
  0.52000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.67554097
  1.04000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.67692565
  1.56000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.67699735
  2.08000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.67598075
  2.60000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.67403363
  3.12000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.67125367
  3.64000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.66768798
  4.16000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.66334300
  4.68000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.65819313
  5.20000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.65218726
  5.72000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.64525289
  6.24000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.63729799
  6.76000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.62821106
  7.28000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.61785970
  7.80000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.60608814
  8.32000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.59271366
  8.84000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.57752211
  9.36000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.56026251
  9.88000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.54064031
 10.40000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.51830944
 10.92000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.49286259
 11.44000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.46381950
 11.96000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.43061276
 12.48000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.39257055
 13.00000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.34889565
 13.52000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.29863986
 14.04000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.24067263
 14.56000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.17364273
 15.08000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.09593107
 15.60000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.02722969
 16.12000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00000000
 16.64000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00000000
 17.16000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00000000
 17.68000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00000000
 18.20000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00000000
 18.72000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00000000
 19.24000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00000000
 19.76000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00000000
 20.28000000,  0.07800000,  1.00000000,  0.98440000,  0.98460000,  0.00000000
 -5.20000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00738068
 -4.68000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.01171451
 -4.16000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.01853668
 -3.64000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.02924636
 -3.12000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.04601616
 -2.60000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.07221530
 -2.08000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.11306393
 -1.56000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.17664551
 -1.04000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.27547342
 -0.52000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.42891687
  0.00000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.59759485
  0.52000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.67641918
  1.04000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.67748707
  1.56000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.67734052
  2.08000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.67618091
  2.60000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.67414481
  3.12000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.67131237
  3.64000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.66771738
  4.16000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.66335694
  4.68000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.65819937
  5.20000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.65218989
  5.72000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.64525394
  6.24000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.63729838
  6.76000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.62821119
  7.28000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.61785975
  7.80000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.60608816
  8.32000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.59271366
  8.84000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.57752211
  9.36000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.56026251
  9.88000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.54064031
 10.40000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.51830944
 10.92000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.49286259
 11.44000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.46381950
 11.96000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.43061276
 12.48000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.39257055
 13.00000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.34889565
 13.52000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.29863986
 14.04000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.24067263
 14.56000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.17364273
 15.08000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.09593107
 15.60000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.02722969
 16.12000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00000000
 16.64000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00000000
 17.16000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00000000
 17.68000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00000000
 18.20000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00000000
 18.72000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00000000
 19.24000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00000000
 19.76000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00000000
 20.28000000,  0.07900000,  1.00000000,  0.98420000,  0.98440000,  0.00000000
 -5.20000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00747821
 -4.68000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.01184994
 -4.16000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.01872162
 -3.64000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.02949438
 -3.12000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.04634238
 -2.60000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.07263560
 -2.08000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.11359387
 -1.56000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.17729874
 -1.04000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.27626010
 -0.52000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.42984182
  0.00000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.59854577
  0.52000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.67716190
  1.04000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.67795441
  1.56000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.67762163
  2.08000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.67634225
  2.60000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.67423299
  3.12000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.67135817
  3.64000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.66773995
  4.16000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.66336746
  4.68000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.65820401
  5.20000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.65219182
  5.72000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.64525469
  6.24000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.63729866
  6.76000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.62821129
  7.28000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.61785978
  7.80000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.60608817
  8.32000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.59271366
  8.84000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.57752211
  9.36000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.56026251
  9.88000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.54064031
 10.40000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.51830944
 10.92000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.49286259
 11.44000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.46381950
 11.96000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.43061276
 12.48000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.39257055
 13.00000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.34889565
 13.52000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.29863986
 14.04000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.24067263
 14.56000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.17364273
 15.08000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.09593107
 15.60000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.02722969
 16.12000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00000000
 16.64000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00000000
 17.16000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00000000
 17.68000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00000000
 18.20000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00000000
 18.72000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00000000
 19.24000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00000000
 19.76000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00000000
 20.28000000,  0.08000000,  1.00000000,  0.98400000,  0.98420000,  0.00000000
 -5.20000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.00757038
 -4.68000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.01197685
 -4.16000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.01889337
 -3.64000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.02972252
 -3.12000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.04663944
 -2.60000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.07301436
 -2.08000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.11406630
 -1.56000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.17787473
 -1.04000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.27694603
 -0.52000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.43063931
  0.00000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.59935648
  0.52000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.67778688
  1.04000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.67834152
  1.56000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.67785082
  2.08000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.67647170
  2.60000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.67430261
  3.12000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.67139376
  3.64000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.66775721
  4.16000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.66337539
  4.68000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.65820744
  5.20000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.65219323
  5.72000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.64525523
  6.24000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.63729885
  6.76000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.62821135
  7.28000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.61785980
  7.80000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.60608817
  8.32000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.59271366
  8.84000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.57752212
  9.36000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.56026251
  9.88000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.54064031
 10.40000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.51830944
 10.92000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.49286259
 11.44000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.46381950
 11.96000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.43061276
 12.48000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.39257055
 13.00000000,  0.08100000,  1.00000000,  0.98380000,  0.98400000,  0.34889565
