prediction
-5.199999809 0.000000000 1.000000000 0.001000000 0.000077792
-4.563000202 0.000000000 1.000000000 0.001000000 0.000145607
-3.926000118 0.000000000 1.000000000 0.001000000 0.000232354
-3.289000034 0.000000000 1.000000000 0.001000000 0.000346728
-2.651999950 0.000000000 1.000000000 0.001000000 0.000505172
-2.015000105 0.000000000 1.000000000 0.001000000 0.000746608
-1.378000021 0.000000000 1.000000000 0.001000000 0.001108132
-0.740999997 0.000000000 1.000000000 0.001000000 0.001000367
-0.104000002 0.000000000 1.000000000 0.001000000 -0.006145276
0.532999992 0.000000000 1.000000000 0.001000000 0.008697383
1.169999957 0.000000000 1.000000000 0.001000000 0.028329052
1.807000041 0.000000000 1.000000000 0.001000000 0.051473908
2.444000006 0.000000000 1.000000000 0.001000000 0.075178571
3.081000090 0.000000000 1.000000000 0.001000000 0.095545270
3.717999935 0.000000000 1.000000000 0.001000000 0.110127188
4.355000019 0.000000000 1.000000000 0.001000000 0.117820226
4.992000103 0.000000000 1.000000000 0.001000000 0.118611343
5.629000187 0.000000000 1.000000000 0.001000000 0.113221593
6.265999794 0.000000000 1.000000000 0.001000000 0.102725111
6.902999878 0.000000000 1.000000000 0.001000000 0.088293262
7.539999962 0.000000000 1.000000000 0.001000000 0.071116604
8.177000046 0.000000000 1.000000000 0.001000000 0.052457906
8.814000130 0.000000000 1.000000000 0.001000000 0.033755951
9.451000214 0.000000000 1.000000000 0.001000000 0.016717099
10.088000298 0.000000000 1.000000000 0.001000000 0.003382958
10.725000381 0.000000000 1.000000000 0.001000000 -0.003787704
11.362000465 0.000000000 1.000000000 0.001000000 -0.001790807
11.998999596 0.000000000 1.000000000 0.001000000 0.013019226
12.635999680 0.000000000 1.000000000 0.001000000 0.044632100
13.272999763 0.000000000 1.000000000 0.001000000 0.095959999
13.909999847 0.000000000 1.000000000 0.001000000 0.166055351
14.546999931 0.000000000 1.000000000 0.001000000 0.251072735
15.184000015 0.000000000 1.000000000 0.001000000 0.361573160
15.821000099 0.000000000 1.000000000 0.001000000 0.034117199
16.458000183 0.000000000 1.000000000 0.001000000 -0.027736507
17.094999313 0.000000000 1.000000000 0.001000000 -0.026875280
17.732000351 0.000000000 1.000000000 0.001000000 -0.023635484
18.368999481 0.000000000 1.000000000 0.001000000 -0.020613536
19.006000519 0.000000000 1.000000000 0.001000000 -0.018141009
19.642999649 0.000000000 1.000000000 0.001000000 -0.016132444
20.280000687 0.000000000 1.000000000 0.001000000 -0.014470130

0.001000,1.000000,0.047929,5.958268
prediction
-5.199999809 0.000000000 1.000000000 0.002000000 0.000098996
-4.563000202 0.000000000 1.000000000 0.002000000 0.000165932
-3.926000118 0.000000000 1.000000000 0.002000000 0.000251450
-3.289000034 0.000000000 1.000000000 0.002000000 0.000364430
-2.651999950 0.000000000 1.000000000 0.002000000 0.000521742
-2.015000105 0.000000000 1.000000000 0.002000000 0.000762515
-1.378000021 0.000000000 1.000000000 0.002000000 0.001122676
-0.740999997 0.000000000 1.000000000 0.002000000 0.001021825
-0.104000002 0.000000000 1.000000000 0.002000000 -0.005835600
0.532999992 0.000000000 1.000000000 0.002000000 0.010936432
1.169999957 0.000000000 1.000000000 0.002000000 0.032294951
1.807000041 0.000000000 1.000000000 0.002000000 0.056863852
2.444000006 0.000000000 1.000000000 0.002000000 0.081781797
3.081000090 0.000000000 1.000000000 0.002000000 0.103333168
3.717999935 0.000000000 1.000000000 0.002000000 0.119182669
4.355000019 0.000000000 1.000000000 0.002000000 0.128278941
4.992000103 0.000000000 1.000000000 0.002000000 0.130627543
5.629000187 0.000000000 1.000000000 0.002000000 0.126945019
6.265999794 0.000000000 1.000000000 0.002000000 0.118286841
6.902999878 0.000000000 1.000000000 0.002000000 0.105795242
7.539999962 0.000000000 1.000000000 0.002000000 0.090627693
8.177000046 0.000000000 1.000000000 0.002000000 0.074008889
8.814000130 0.000000000 1.000000000 0.002000000 0.057332911
9.451000214 0.000000000 1.000000000 0.002000000 0.042255946
10.088000298 0.000000000 1.000000000 0.002000000 0.030760713
10.725000381 0.000000000 1.000000000 0.002000000 0.025240459
11.362000465 0.000000000 1.000000000 0.002000000 0.028630160
11.998999596 0.000000000 1.000000000 0.002000000 0.044499673
12.635999680 0.000000000 1.000000000 0.002000000 0.076766111
13.272999763 0.000000000 1.000000000 0.002000000 0.128301680
13.909999847 0.000000000 1.000000000 0.002000000 0.198199660
14.546999931 0.000000000 1.000000000 0.002000000 0.282335907
15.184000015 0.000000000 1.000000000 0.002000000 0.385988832
15.821000099 0.000000000 1.000000000 0.002000000 0.041366018
16.458000183 0.000000000 1.000000000 0.002000000 -0.024526693
17.094999313 0.000000000 1.000000000 0.002000000 -0.024974592
17.732000351 0.000000000 1.000000000 0.002000000 -0.022373430
18.368999481 0.000000000 1.000000000 0.002000000 -0.019694917
19.006000519 0.000000000 1.000000000 0.002000000 -0.017428331
19.642999649 0.000000000 1.000000000 0.002000000 -0.015554704
20.280000687 0.000000000 1.000000000 0.002000000 -0.013987705

0.002000,1.000000,0.061998,7.463862
prediction
-5.199999809 0.000000000 1.000000000 0.003000000 0.000117570
-4.563000202 0.000000000 1.000000000 0.003000000 0.000183396
-3.926000118 0.000000000 1.000000000 0.003000000 0.000267990
-3.289000034 0.000000000 1.000000000 0.003000000 0.000379674
-2.651999950 0.000000000 1.000000000 0.003000000 0.000535831
